9.12	-2.0427		14.0427	
9.13	-0.866832		12.8668	
9.14	0.352213		11.6478	
9.15	1.59029		10.4097	
9.16	2.82276		9.17724	
9.17	4.02496		7.97504	
9.18	5.17272		6.82728	
9.19	6.24283		5.75717	
9.2	7.31343		4.68657	
9.21	8.46305		3.53695	
9.22	9.66911		2.33089	
9.23	10.9078		1.09221	
9.24	12.1545		-0.154502	
9.25	13.3844		-1.38437	
9.26	14.5727		-2.57274	
9.27	15.6956		-3.69564	
9.28	16.7303		-4.73033	
9.29	17.6557		-5.65567	
9.3	18.4526		-6.45263	
9.31	19.1046		-7.10464	
9.32	19.598		-7.59796	
9.33	19.9219		-7.92192	
9.34	20.0692		-8.06921	
9.35	20.036		-8.03601	
9.36	19.8221		-7.82207	
9.37	19.4308		-7.43077	
9.38	18.869		-6.86903	
9.39	18.1472		-6.14725	
9.4	17.279		-5.27903	
9.41	16.281		-4.28099	
9.42	15.1724		-3.17244	
9.43	13.975		-1.97498	
9.44	12.7121		-0.712077	
9.45	11.4087		0.591345	
9.46	10.0906		1.90944	
9.47	8.78404		3.21596	
9.48	7.51529		4.48471	
9.49	6.30983		5.69017	
9.5	5.19207		6.80793	
9.51	4.0516		7.9484	
9.52	2.84445		9.15555	
9.53	1.59441		10.4056	
9.54	0.326247		11.6738	
9.55	-0.934788		12.9348	
9.56	-2.16346		14.1635	
9.57	-3.33505		15.3351	
9.58	-4.42587		16.4259	
9.59	-5.41371		17.4137	
9.6	-6.27832		18.2783	
9.61	-7.0018		19.0018	
9.62	-7.569		19.569	
9.63	-7.96779		19.9678	
9.64	-8.18937		20.1894	
9.65	-8.22842		20.2284	
9.66	-8.08325		20.0832	
9.67	-7.75584		19.7558	
9.68	-7.25183		19.2518	
9.69	-6.5804		18.5804	
9.7	-5.75413		17.7541	
9.71	-4.78877		16.7888	
9.72	-3.7029		15.7029	
9.73	-2.51763		14.5176	
9.74	-1.25615		13.2561	
9.75	0.0567226		11.9433	
9.76	1.395		10.605	
9.77	2.73208		9.26792	
9.78	4.04122		7.95878	
9.79	5.29612		6.70388	
9.8	6.47145		5.52855	
9.81	7.64322		4.35678	
9.82	8.88793		3.11207	
9.83	10.1811		1.81893	
9.84	11.497		0.502973	
9.85	12.8096		-0.809629	
9.86	14.0926		-2.09262	
9.87	15.3202		-3.32023	
9.88	16.4676		-4.46764	
9.89	17.5115		-5.51151	
9.9	18.4305		-6.43048	
9.91	19.2056		-7.20556	
9.92	19.8205		-7.82053	
9.93	20.2623		-8.26231	
9.94	20.5212		-8.52121	
9.95	20.5911		-8.59113	
9.96	20.4697		-8.46975	
9.97	20.1585		-8.15852	
9.98	19.6627		-7.66271	
9.99	18.9913		-6.99132	
10	18.1569		-6.15689	
