4.91	10.7886
4.92	10.9682
4.93	11.138
4.94	11.2965
4.95	11.4421
4.96	11.5732
4.97	11.6887
4.98	11.7872
4.99	11.8679
5	11.9299
5.01	11.9727
5.02	11.9957
5.03	11.9988
5.04	11.9819
5.05	11.9453
5.06	11.8891
5.07	11.8141
5.08	11.721
5.09	11.6107
5.1	11.4843
5.11	11.3431
5.12	11.1884
5.13	11.0219
5.14	10.8451
5.15	10.66
5.16	10.4682
5.17	10.2717
5.18	10.0725
5.19	9.87264
5.2	9.67402
5.21	9.47865
5.22	9.28849
5.23	9.10544
5.24	8.93133
5.25	8.7679
5.26	8.61677
5.27	8.47947
5.28	8.35736
5.29	8.25166
5.3	8.16343
5.31	8.09356
5.32	8.04273
5.33	8.01145
5.34	8.00005
5.35	8.00863
5.36	8.0371
5.37	8.08519
5.38	8.15241
5.39	8.23809
5.4	8.34138
5.41	8.46124
5.42	8.59647
5.43	8.74573
5.44	8.90752
5.45	9.08022
5.46	9.26211
5.47	9.45138
5.48	9.64613
5.49	9.84441
5.5	10.0443
5.51	10.2437
5.52	10.4406
5.53	10.6332
5.54	10.8194
5.55	10.9975
5.56	11.1655
5.57	11.322
5.58	11.4652
5.59	11.5938
5.6	11.7064
5.61	11.8021
5.62	11.8797
5.63	11.9385
5.64	11.9779
5.65	11.9976
5.66	11.9974
5.67	11.9771
5.68	11.9372
5.69	11.8778
5.7	11.7997
5.71	11.7037
5.72	11.5906
5.73	11.4616
5.74	11.318
5.75	11.1612
5.76	10.9928
5.77	10.8145
5.78	10.6281
5.79	10.4354
5.8	10.2384
5.81	10.0389
5.82	9.8391
5.83	9.64089
5.84	9.44626
5.85	9.25716
5.86	9.07549
5.87	8.90306
5.88	8.74158
5.89	8.59268
5.9	8.45784
5.91	8.33841
5.92	8.23558
5.93	8.15038
5.94	8.08366
5.95	8.03609
5.96	8.00814
5.97	8.00009
5.98	8.01203
5.99	8.04383
6	8.09517
6.01	8.16555
6.02	8.25426
6.03	8.36041
6.04	8.48294
6.05	8.62063
6.06	8.7721
6.07	8.93584
6.08	9.11021
6.09	9.29347
6.1	9.4838
6.11	9.67928
6.12	9.87796
6.13	10.0779
6.14	10.277
6.15	10.4734
6.16	10.665
6.17	10.85
6.18	11.0265
6.19	11.1927
6.2	11.347
6.21	11.4879
6.22	11.6139
6.23	11.7237
6.24	11.8164
6.25	11.8909
6.26	11.9465
6.27	11.9826
6.28	11.999
6.29	11.9954
6.3	11.9718
6.31	11.9285
6.32	11.866
6.33	11.7848
6.34	11.6858
6.35	11.5699
6.36	11.4384
6.37	11.2925
6.38	11.1337
6.39	10.9635
6.4	10.7837
6.41	10.5961
6.42	10.4025
6.43	10.2049
6.44	10.0053
6.45	9.80561
6.46	9.60786
6.47	9.41402
6.48	9.22605
6.49	9.0458
6.5	8.87509
6.51	8.71562
6.52	8.56898
6.53	8.43665
6.54	8.31993
6.55	8.22
6.56	8.13785
6.57	8.07431
6.58	8.03001
6.59	8.00539
6.6	8.00071
6.61	8.01599
6.62	8.05111
6.63	8.10569
6.64	8.17921
6.65	8.27091
6.66	8.37989
6.67	8.50506
6.68	8.64517
6.69	8.79881
6.7	8.96446
6.71	9.14045
6.72	9.32503
6.73	9.51636
6.74	9.71252
6.75	9.91154
6.76	10.1115
6.77	10.3103
6.78	10.506
6.79	10.6966
6.8	10.8803
6.81	11.0552
6.82	11.2195
6.83	11.3717
6.84	11.5101
6.85	11.6335
6.86	11.7405
6.87	11.8302
6.88	11.9016
6.89	11.9539
6.9	11.9868
6.91	11.9998
6.92	11.9928
6.93	11.9659
6.94	11.9193
6.95	11.8536
6.96	11.7694
6.97	11.6675
6.98	11.5489
6.99	11.4148
7	11.2666
7.01	11.1058
7.02	10.9339
7.03	10.7527
7.04	10.5639
7.05	10.3695
7.06	10.1715
7.07	9.97167
7.08	9.77217
7.09	9.57494
7.1	9.38195
7.11	9.19515
7.12	9.01638
7.13	8.84745
7.14	8.69003
7.15	8.54569
7.16	8.41589
7.17	8.30192
7.18	8.20491
7.19	8.12584
7.2	8.0655
7.21	8.02448
7.22	8.00321
7.23	8.00188
7.24	8.02052
7.25	8.05894
7.26	8.11675
7.27	8.19338
7.28	8.28806
7.29	8.39984
7.3	8.52761
7.31	8.6701
7.32	8.82587
7.33	8.99338
7.34	9.17094
7.35	9.35678
7.36	9.54906
7.37	9.74583
7.38	9.94515
7.39	10.145
7.4	10.3434
7.41	10.5384
7.42	10.728
7.43	10.9104
7.44	11.0836
7.45	11.246
7.46	11.396
7.47	11.532
7.48	11.6527
7.49	11.7569
7.5	11.8435
7.51	11.9117
7.52	11.9608
7.53	11.9904
7.54	12
7.55	11.9897
7.56	11.9594
7.57	11.9096
7.58	11.8407
7.59	11.7535
7.6	11.6487
7.61	11.5274
7.62	11.3909
7.63	11.2404
7.64	11.0776
7.65	10.904
7.66	10.7214
7.67	10.5316
7.68	10.3364
7.69	10.1379
7.7	9.93805
7.71	9.73879
7.72	9.54214
7.73	9.35006
7.74	9.16448
7.75	8.98724
7.76	8.82013
7.77	8.6648
7.78	8.52282
7.79	8.39559
7.8	8.28439
7.81	8.19034
7.82	8.11437
7.83	8.05724
7.84	8.01952
7.85	8.00159
7.86	8.00362
7.87	8.0256
7.88	8.06731
7.89	8.12834
7.9	8.20806
7.91	8.30568
7.92	8.42024
7.93	8.55058
7.94	8.6954
7.95	8.85326
7.96	9.02258
7.97	9.20166
7.98	9.38872
7.99	9.58188
8	9.77923
8.01	9.97878
8.02	10.1785
8.03	10.3765
8.04	10.5707
8.05	10.7592
8.06	10.9402
8.07	11.1117
8.08	11.2721
8.09	11.4198
8.1	11.5534
8.11	11.6714
8.12	11.7727
8.13	11.8563
8.14	11.9213
8.15	11.9672
8.16	11.9934
8.17	11.9997
8.18	11.986
8.19	11.9524
8.2	11.8994
8.21	11.8273
8.22	11.737
8.23	11.6294
8.24	11.5055
8.25	11.3665
8.26	11.2139
8.27	11.0491
8.28	10.8739
8.29	10.6899
8.3	10.4991
8.31	10.3032
8.32	10.1044
8.33	9.90445
8.34	9.70549
8.35	9.50947
8.36	9.31835
8.37	9.13404
8.38	8.95839
8.39	8.79314
8.4	8.63995
8.41	8.50035
8.42	8.37574
8.43	8.26735
8.44	8.17628
8.45	8.10343
8.46	8.04952
8.47	8.01511
8.48	8.00053
8.49	8.00593
8.5	8.03125
8.51	8.07624
8.52	8.14045
8.53	8.22325
8.54	8.32379
8.55	8.44109
8.56	8.57396
8.57	8.72108
8.58	8.88097
8.59	9.05205
8.6	9.2326
8.61	9.42082
8.62	9.61483
8.63	9.81268
8.64	10.0124
8.65	10.212
8.66	10.4095
8.67	10.6029
8.68	10.7902
8.69	10.9697
8.7	11.1395
8.71	11.2979
8.72	11.4433
8.73	11.5743
8.74	11.6896
8.75	11.788
8.76	11.8685
8.77	11.9304
8.78	11.973
8.79	11.9958
8.8	11.9987
8.81	11.9817
8.82	11.9448
8.83	11.8886
8.84	11.8134
8.85	11.7201
8.86	11.6097
8.87	11.4831
8.88	11.3418
8.89	11.187
8.9	11.0204
8.91	10.8435
8.92	10.6583
8.93	10.4664
8.94	10.27
8.95	10.0708
8.96	9.87087
8.97	9.67227
8.98	9.47694
8.99	9.28683
9	9.10385
9.01	8.92983
9.02	8.7665
9.03	8.61549
9.04	8.47832
9.05	8.35635
9.06	8.2508
9.07	8.16273
9.08	8.09302
9.09	8.04236
9.1	8.01127
9.11	8.00004
9.12	8.00879
9.13	8.03745
9.14	8.08571
9.15	8.15309
9.16	8.23894
9.17	8.34237
9.18	8.46237
9.19	8.59774
9.2	8.74711
9.21	8.909
9.22	9.0818
9.23	9.26377
9.24	9.45309
9.25	9.64788
9.26	9.84619
9.27	10.046
9.28	10.2454
9.29	10.4423
9.3	10.6349
9.31	10.821
9.32	10.999
9.33	11.167
9.34	11.3233
9.35	11.4664
9.36	11.5949
9.37	11.7074
9.38	11.8028
9.39	11.8803
9.4	11.9389
9.41	11.9782
9.42	11.9977
9.43	11.9973
9.44	11.9769
9.45	11.9367
9.46	11.8772
9.47	11.799
9.48	11.7027
9.49	11.5895
9.5	11.4603
9.51	11.3166
9.52	11.1598
9.53	10.9913
9.54	10.8129
9.55	10.6264
9.56	10.4337
9.57	10.2366
9.58	10.0371
9.59	9.83733
9.6	9.63914
9.61	9.44455
9.62	9.25551
9.63	9.07392
9.64	8.90157
9.65	8.7402
9.66	8.59142
9.67	8.45671
9.68	8.33742
9.69	8.23474
9.7	8.1497
9.71	8.08315
9.72	8.03575
9.73	8.00798
9.74	8.00011
9.75	8.01223
9.76	8.0442
9.77	8.09572
9.78	8.16626
9.79	8.25512
9.8	8.36142
9.81	8.48409
9.82	8.62191
9.83	8.7735
9.84	8.93734
9.85	9.1118
9.86	9.29514
9.87	9.48551
9.88	9.68103
9.89	9.87974
9.9	10.0796
9.91	10.2788
9.92	10.4751
9.93	10.6667
9.94	10.8516
9.95	11.028
9.96	11.1941
9.97	11.3483
9.98	11.4891
9.99	11.6149
10	11.7246
