3.46	4.59304	-6.70436
3.47	4.83641	-6.90719
3.48	5.08158	-7.1126
3.49	5.32822	-7.32005
3.5	5.57597	-7.52903
3.51	5.82447	-7.73903
3.52	6.07334	-7.94953
3.53	6.32221	-8.16003
3.54	6.57068	-8.37001
3.55	6.81837	-8.57899
3.56	7.06486	-8.78646
3.57	7.30975	-8.99195
3.58	7.55263	-9.19498
3.59	7.79311	-9.39507
3.6	8.03077	-9.59177
3.61	8.26521	-9.78461
3.62	8.49602	-9.97317
3.63	8.72281	-10.157
3.64	8.94519	-10.3357
3.65	9.16276	-10.5089
3.66	9.37516	-10.6761
3.67	9.582	-10.8369
3.68	9.78292	-10.9911
3.69	9.97758	-11.1383
3.7	10.1656	-11.2781
3.71	10.3467	-11.4101
3.72	10.5206	-11.5342
3.73	10.6869	-11.65
3.74	10.8453	-11.7572
3.75	10.9956	-11.8556
3.76	11.1375	-11.945
3.77	11.2708	-12.0251
3.78	11.3952	-12.0958
3.79	11.5106	-12.1568
3.8	11.6167	-12.208
3.81	11.7133	-12.2493
3.82	11.8003	-12.2806
3.83	11.8776	-12.3017
3.84	11.945	-12.3126
3.85	12.0025	-12.3132
3.86	12.0499	-12.3036
3.87	12.0872	-12.2836
3.88	12.1144	-12.2533
3.89	12.1314	-12.2127
3.9	12.1383	-12.1619
3.91	12.1349	-12.1009
3.92	12.1215	-12.0299
3.93	12.0981	-11.9488
3.94	12.0647	-11.858
3.95	12.0214	-11.7574
3.96	11.9683	-11.6473
3.97	11.9057	-11.5279
3.98	11.8336	-11.3993
3.99	11.7523	-11.2618
4	11.6619	-11.1156
4.01	11.5626	-10.961
4.02	11.4548	-10.7983
4.03	11.3386	-10.6276
4.04	11.2143	-10.4494
4.05	11.0822	-10.2639
4.06	10.9426	-10.0715
4.07	10.7959	-9.87244
4.08	10.6423	-9.66717
4.09	10.4823	-9.45601
4.1	10.3161	-9.23934
4.11	10.1442	-9.01753
4.12	9.96695	-8.79098
4.13	9.78478	-8.56007
4.14	9.59809	-8.32522
4.15	9.40731	-8.08682
4.16	9.21289	-7.84528
4.17	9.01527	-7.60101
4.18	8.81491	-7.35444
4.19	8.61227	-7.10597
4.2	8.40784	-6.85602
4.21	8.2021	-6.605
4.22	7.99552	-6.3533
4.23	7.78862	-6.10135
4.24	7.58188	-5.84952
4.25	7.37582	-5.59821
4.26	7.17093	-5.3478
4.27	6.96774	-5.09864
4.28	6.76675	-4.8511
4.29	6.56848	-4.60551
4.3	6.37345	-4.36218
4.31	6.18218	-4.12143
4.32	5.99518	-3.88352
4.33	5.81298	-3.64872
4.34	5.6361	-3.41725
4.35	5.46504	-3.18931
4.36	5.30033	-2.96508
4.37	5.14247	-2.74467
4.38	4.99196	-2.52819
4.39	4.84932	-2.31568
4.4	4.71502	-2.10716
4.41	4.58956	-1.90258
4.42	4.47339	-1.70185
4.43	4.36696	-1.50482
4.44	4.2707	-1.31129
4.45	4.18502	-1.121
4.46	4.11029	-0.933648
4.47	4.04683	-0.74885
4.48	3.99495	-0.56619
4.49	3.95487	-0.385201
4.5	3.92678	-0.205377
4.51	3.9108	-0.0261865
4.52	3.907	0.152923
4.53	3.91536	0.332509
4.54	3.93582	0.51312
4.55	3.96823	0.695288
4.56	4.0124	0.879514
4.57	4.06808	1.06626
4.58	4.13496	1.25594
4.59	4.21271	1.44891
4.6	4.30094	1.64549
4.61	4.39925	1.84592
4.62	4.5072	2.05039
4.63	4.62434	2.25904
4.64	4.7502	2.47194
4.65	4.8843	2.68913
4.66	5.02615	2.91058
4.67	5.17525	3.13623
4.68	5.33111	3.36596
4.69	5.49322	3.59964
4.7	5.66107	3.83709
4.71	5.83416	4.07807
4.72	6.01196	4.32236
4.73	6.19399	4.56967
4.74	6.37971	4.81972
4.75	6.56864	5.07218
4.76	6.76026	5.32672
4.77	6.95407	5.58298
4.78	7.14957	5.84059
4.79	7.34625	6.09918
4.8	7.54364	6.35834
4.81	7.74122	6.61768
4.82	7.93853	6.87677
4.83	8.13508	7.13521
4.84	8.3304	7.39256
4.85	8.52401	7.64841
4.86	8.71546	7.90231
4.87	8.9043	8.15384
4.88	9.09008	8.40258
4.89	9.27237	8.64808
4.9	9.45074	8.88993
4.91	9.62478	9.1277
4.92	9.79408	9.36098
4.93	9.95825	9.58936
4.94	10.1169	9.81243
4.95	10.2697	10.0298
4.96	10.4163	10.2411
4.97	10.5562	10.4459
4.98	10.6893	10.6439
4.99	10.8152	10.8348
5	10.9336	11.0181
5.01	11.0442	11.1935
5.02	11.1468	11.3609
5.03	11.2411	11.5198
5.04	11.3268	11.6699
5.05	11.4039	11.8111
5.06	11.472	11.943
5.07	11.5311	12.0655
5.08	11.5809	12.1783
5.09	11.6213	12.2813
5.1	11.6522	12.3742
5.11	11.6736	12.4569
5.12	11.6852	12.5293
5.13	11.6872	12.5913
5.14	11.6794	12.6428
5.15	11.6617	12.6836
5.16	11.6343	12.7138
5.17	11.5972	12.7334
5.18	11.5503	12.7423
5.19	11.4937	12.7405
5.2	11.4276	12.728
5.21	11.352	12.7051
5.22	11.267	12.6716
5.23	11.1727	12.6277
5.24	11.0694	12.5735
5.25	10.9571	12.5092
5.26	10.8361	12.435
5.27	10.7066	12.3509
5.28	10.5687	12.2573
5.29	10.4228	12.1542
5.3	10.269	12.0421
5.31	10.1077	11.9211
5.32	9.93915	11.7915
5.33	9.76358	11.6537
5.34	9.58132	11.5078
5.35	9.3927	11.3543
5.36	9.19805	11.1935
5.37	8.99769	11.0258
5.38	8.79199	10.8515
5.39	8.58129	10.6711
5.4	8.36597	10.4849
5.41	8.14639	10.2933
5.42	7.92292	10.0969
5.43	7.69596	9.89602
5.44	7.46589	9.69112
5.45	7.23308	9.48269
5.46	6.99794	9.27119
5.47	6.76086	9.05711
5.48	6.52222	8.84095
5.49	6.2824	8.6232
5.5	6.0418	8.40437
5.51	5.80078	8.18497
5.52	5.55973	7.96552
5.53	5.31901	7.74654
5.54	5.07897	7.52855
5.55	4.83995	7.31208
5.56	4.60229	7.09767
5.57	4.36631	6.88585
5.58	4.1323	6.67714
5.59	3.90055	6.47209
5.6	3.67132	6.27122
5.61	3.44486	6.07506
5.62	3.22136	5.88416
5.63	3.00103	5.69903
